"","imdb_id","avg_num_of_attendees","num_of_shows","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","name"
"323","tt1623205",21.3703703703704,11,200000000,"Fantasy,Adventure,Family",0.902543,2013-03-07,491868548,130,"English",5.6,2718,"Sam Raimi","","circus,witch,magic,hope,illusion,magician,lost,magic trick,wizard,3d","5 wins & 31 nominations.",44,6.4,"174,822",6,3.4,292635,246,145,101,56,59,"James Franco,Mila Kunis,Rachel Weisz,Michelle Williams,Zach Braff,Bill Cobbs,Joey King,Tony Cox,Stephen R. Hart,Abigail Spencer,Bruce Campbell,Ted Raimi,Toni Wynne,Rob Crites,Martin Klebba,William Dick,Tim Holmes","OZ"
"324","tt1096999",21.5,3,0,"Documentary",0.002973,2014-03-08,0,81,"English",8,1,"Darius Clark Monroe","","","1 win & 5 nominations.",76,6.8,"192",7.2,3.7,132,10,10,0,73,100,"Vladimi Versailles,Dante E. Clark","EVOLUTION OF A CRIMINAL"
"325","tt1272878",21.5535714285714,7,74000000,"Action,Crime,Drama,Comedy,Thriller",1.91174,2013-08-02,131940411,109,"English",6.6,1071,"Baltasar Kormákur","","undercover agent,number in title,based on comic book,bank robbery,dea agent","2 wins.",55,6.7,"155,278",6,3.6,109056,174,111,63,66,64,"Denzel Washington,Mark Wahlberg,Paula Patton,Bill Paxton,Fred Ward,James Marsden,Edward James Olmos,Robert John Burke,Tait Fletcher,Ambyr Childers,Doris Morgado,Evie Thompson,Azure Parsons,Edgar Arreola,Patrick Fischler,Christopher Matthew Cook,Tim Bell,Lindsey G. Smith","2 GUNS"
"326","tt0453562",21.6018518518519,10,40000000,"Drama",0.669873,2013-04-12,95020213,128,"",6.7,617,"Brian Helgeland","","baseball,sport,brooklyn dodgers,number as title","3 wins & 17 nominations.",62,7.5,"65,868",6.8,4.1,119027,178,140,38,86,79,"Chadwick Boseman,T.R. Knight,Harrison Ford,Nicole Beharie,Christopher Meloni,John C. McGinley,Ryan Merriman,Jud Tylor,Brett Cullen,Brad Beyer,Lucas Black,Andre Holland,Alan Tudyk,Hamish Linklater,James Pickens Jr.,Gino Anthony Pesi,Kelley Jakle","'42'"
"327","tt0453562",21.6018518518519,10,40000000,"Drama",0.669873,2013-04-12,95020213,128,"",6.7,617,"Brian Helgeland","","baseball,sport,brooklyn dodgers,number as title","3 wins & 17 nominations.",62,7.5,"65,868",6.8,4.1,119027,178,140,38,86,79,"Chadwick Boseman,T.R. Knight,Harrison Ford,Nicole Beharie,Christopher Meloni,John C. McGinley,Ryan Merriman,Jud Tylor,Brett Cullen,Brad Beyer,Lucas Black,Andre Holland,Alan Tudyk,Hamish Linklater,James Pickens Jr.,Gino Anthony Pesi,Kelley Jakle","42"
"328","tt2431286",21.6875,6,12000000,"Drama",0.299969,2013-11-01,100129872,98,"English",7.5,326,"Stephen Frears","","mother,washington d.c.,journalist,aids,adoption,forgiveness,son,faith,homosexuality,church,ireland,based on true events,nuns","Nominated for 4 Oscars. Another 31 wins & 75 nominations.",76,7.6,"75,154",7.8,4.1,51651,175,161,14,89,92,"Judi Dench,Steve Coogan,Sophie Kennedy Clark,Mare Winningham,Barbara Jefford,Ruth McCabe,Peter Hermann,Sean Mahon,Anna Maxwell Martin,Michelle Fairley,Wunmi Mosaku,Amy McAllister,Charlie Murphy,Cathy Belton,Kate Fleetwood,Charissa Shearer,Nika McGuigan,Rachel Wilcock,Rita Hamill,Tadhg Bowen,Saoirse Bowen,Harrison D'Ampney,D.J. McGrath,Simone Lahbib,Sara Stewart,Gary Lilburn,Charles Edwards,Nicholas Jones,Paris Arrowsmith,Marie Jones,Frankie McCafferty,Vaughn Johseph,George Fisher,Jordan King,Amber Batty,Martin Glyn Murray,Florence Keith-Roach,George Michael Rados,Elliot Levey","PHILOMENA"
"329","tt2187884",21.75,4,650,"Horror,Fantasy",0.153973,2013-10-11,0,90,"English",4.3,45,"Randy Moore","Randy Moore","","2 wins & 4 nominations.",58,5.2,"7,299",6.1,2.5,6739,78,44,34,26,56,"Roy Abramsohn,Elena Schuber,Katelynn Rodriguez,Danielle Safady,Alison Lees-Taylor,Jack Dalton,Annet Mahendru,Lee Armstrong","ESCAPE FROM TOMORROW"
"330","tt2440910",21.8125,4,0,"",0.001286,2012-01-01,0,87,"",0,0,"","","","N/A",NA,7.8,"51",NA,4.3,7,NA,NA,NA,80,NA,"","ONE COUCH AT A TIME"
"331","tt2872750",21.8557692307692,13,0,"Family,Animation,Comedy,Adventure",2.113298,2015-02-05,59700000,85,"English",6.9,283,"Mark Burton,Richard Starzack","Richard Starzack,Mark Burton","countryside,sheep,based on tv series,memory loss,hospital,best friend,city,dog,disguise,farmer,no dialogue,hospitalization,claymation,hairstylist,sheep farm","Nominated for 1 Oscar. Another 1 win & 48 nominations.",81,7.4,"23,246",8.1,3.9,21477,149,148,1,81,99,"Justin Fletcher,Omid Djalili,Richard Webber,Kate Harbour,Tim Hands,Simon Greenall,Andy Nyman,Emma Tate,Jack Paulson,Sean Connolly,Henry Burton,Dhimant Vyas,Sophie Laughton,Nia Medi James,Stanley Unwin,Nick Park,John Sparkes","SHAUN THE SHEEP"
"332","tt0058548",22,1,200000,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction",0.012064,1964-11-14,0,81,"English",4,1,"Nicholas Webster","","santa claus,spaceship,surrealism,children,kidnapping,martian,robot,christmas","N/A",NA,2.5,"8,735",2.8,2.1,5992,20,5,15,27,25,"John Call,Leonard Hicks,Vincent Beck,Bill McCutcheon,Victor Stiles,Donna Conforti,Chris Month,Pia Zadora,Leila Martin,Charles Renn,James Cahill,Ned Wertimer,Doris Rich,Carl Don,Ivor Bodin,Al Nesor,Josip Elic,Jim Bishop,Lin Thurmond,Don Blair,Tony Ross,Scott Aronesty,Ronnie Rotholz,Glenn Schaffer,Gene Lindsey","SANTA CLAUS CONQUERS THE MARTIANS"
"333","tt0058548",22,1,200000,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction",0.012064,1964-11-14,0,81,"English",4,1,"Nicholas Webster","","santa claus,spaceship,surrealism,children,kidnapping,martian,robot,christmas","N/A",NA,2.5,"8,735",2.8,2.1,5992,20,5,15,27,25,"John Call,Leonard Hicks,Vincent Beck,Bill McCutcheon,Victor Stiles,Donna Conforti,Chris Month,Pia Zadora,Leila Martin,Charles Renn,James Cahill,Ned Wertimer,Doris Rich,Carl Don,Ivor Bodin,Al Nesor,Josip Elic,Jim Bishop,Lin Thurmond,Don Blair,Tony Ross,Scott Aronesty,Ronnie Rotholz,Glenn Schaffer,Gene Lindsey","SANTA CONQUERS THE MARTIANS"
"334","tt0082186",22,1,15000000,"Adventure,Fantasy,Family",0.490433,1981-03-15,41092328,118,"English",6.7,84,"Desmond Davis","","riddle,mythology,greek mythology,octopus,pegasus,zeus,stop motion animation,medusa,sea monster,perseus,kraken,gods,ancient greece,based on greek myth","2 wins & 6 nominations.",NA,6.9,"32,701",5.9,3.4,56574,38,25,13,70,66,"Laurence Olivier,Claire Bloom,Maggie Smith,Jack Gwillim,Harry Hamlin,Ursula Andress,Burgess Meredith,Susan Fleetwood,Pat Roach,Judi Bowker,Siân Phillips,Flora Robson,Anna Manahan,Freda Jackson,Tim Pigott-Smith,Neil McCarthy,Donald Houston,Vida Taylor,Harry Jones","CLASH OF THE TITANS"
"335","tt0103099",22,1,0,"Documentary",0.159384,1989-07-01,0,55,"English",7.1,4,"Marlon Riggs","","","4 wins.",NA,6.4,"539",NA,NA,NA,NA,NA,NA,NA,NA,"","TONGUES UNTIED"
"336","tt0109686",22,1,17000000,"Comedy",2.376047,1994-12-16,247275374,107,"English",6.5,856,"Peter Farrelly,Bobby Farrelly","","gas station,motel,utah,stupidity,pill,cigar smoking,character says i love you,criminal,singing in a car,fired from the job,clumsiness,stepmother stepdaughter relationship,aspen colorado,parakeet,defecation,heart ripped out,reference to cinderella,kicked in the face,punched in the crotch,scooter,jumping on a bed,hotel suite,endangered species,bulletproof vest,foolish","4 wins & 3 nominations.",41,7.3,"285,729",5.9,3.3,1026950,50,33,17,84,66,"Jim Carrey,Jeff Daniels,Lauren Holly,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Joe Baker,Hank Brandt,Teri Garr,Brady Bluhm,Cam Neely,Felton Perry,Brad Lockerman,Rob Moran","DUMB AND DUMBER"
"337","tt0352014",22,1,0,"",0.332085,1998-06-12,0,84,"",0,0,"Kin-Nam Cho","Lee Siu-Kei","","N/A",NA,4.7,"76",NA,NA,NA,NA,NA,NA,NA,NA,"Ben Ko Chu,Chun Chung,Hung Siu-Wan","CHINESE GHOST STORY"
"338","tt0366551",22,1,9000000,"Comedy,Adventure",1.040372,2004-05-30,23936908,88,"English,हिन्दी",6.4,371,"Danny Leiner","","brother brother relationship,amsterdam,munchies,crop circle,wilhelm scream,rich parents,car siren,blood spurting","3 nominations.",64,7.1,"154,297",6.5,3.5,323739,147,109,38,80,74,"John Cho,Kal Penn,Paula Garcés,Neil Patrick Harris,David Krumholtz,Malin Åkerman,Brooke D'Orsay,Steve Braun,Fred Willard,Robert Tinkler","HAROLD & KUMAR GO TO WHITE CASTLE"
"339","tt0889671",22,1,0,"Documentary",0.157656,2007-09-10,0,96,"English",7,1,"Peter Askin","","screenwriter,biography,mccarthyism","1 win.",71,7.5,"799",6.8,2.6,35980,55,45,10,79,82,"Dalton Trumbo,Joan Allen,Michael Douglas,Liam Neeson,Paul Giamatti,Josh Lucas,Nathan Lane,Brian Dennehy,David Strathairn,Donald Sutherland,Emanuel Azenberg,Walter Bernstein,Christopher Trumbo,Mitzi Trumbo,Dustin Hoffman,Kirk Douglas,Kate Lardner","TRUMBO (2007)"
"340","tt4397346",22,1,90,"Documentary",0.03132,2015-03-15,0,90,"Português,Español,English",8,1,"Fredrik Gertten","","","N/A",68,7.3,"298",5.8,3.6,34,14,8,6,62,57,"","BIKES VS CARS"
"341","tt0101889",22,2,24000000,"Drama,Comedy",0.42709,1991-09-09,41895491,137,"English",6.8,131,"Terry Gilliam","Richard LaGravenese","holy grail,homeless person,loss of lover,mental disease,sense of guilt,suppressed past,yuppie,cynic,fantasy,self-discovery,housebreaking,forgiveness,gun rampage,talk show,legend,unsociability,person running amok","Won 1 Oscar. Another 13 wins & 26 nominations.",61,7.6,"62,580",7,3.6,45275,54,45,9,86,83,"Jeff Bridges,Robin Williams,Mercedes Ruehl,Amanda Plummer,Michael Jeter,Lara Harris,Kathy Najimy,Paul Lombardi,David Hyde Pierce,John de Lancie,Lisa Blades,Adam Bryant,Ted Ross,Warren Olney,Frazer Smith,Harry Shearer,Melinda Culea,James Remini,Mark Bowden,John Ottavino,Dan Futterman,Jayce Bartok,Bradley Gregg,Tom Waits,Diane Robin","FISHER KING"
"342","tt1633298",22.2,1,0,"Documentary,Adventure,Comedy",0.00143,2011-06-06,0,80,"English",1.8,2,"Emilie Jouvet","Wendy Delorme","","1 nomination.",NA,4.6,"252",NA,2.7,97,NA,NA,NA,37,NA,"Wendy Delorme,Ena Lind,Sadie Lune,Judy Minx,Madison Young","TOO MUCH PUSSY"
"343","tt1381404",22.2,5,0,"Drama,Thriller",0.520432,2012-09-06,19633027,121,"English",5.7,165,"Robert Redford","","","2 wins & 1 nomination.",57,6.4,"25,818",6.1,3.2,13462,114,62,52,45,54,"Robert Redford,Shia LaBeouf,Julie Christie,Susan Sarandon,Nick Nolte,Chris Cooper,Terrence Howard,Stanley Tucci,Richard Jenkins,Anna Kendrick,Brendan Gleeson,Brit Marling,Sam Elliott,Stephen Root,Jackie Evancho,Keegan Connor Tracy","COMPANY YOU KEEP"
"344","tt2784678",22.2083333333333,3,0,"Drama,Comedy",0.675797,2014-12-12,25434291,102,"English",6.2,143,"Chris Rock","Chris Rock","comedian,interview,reporter,movie star,fiancé fiancée relationship","7 wins & 19 nominations.",81,6.5,"21,420",7.2,3.5,25827,168,144,24,64,86,"Chris Rock,Rosario Dawson,J.B. Smoove,Gabrielle Union,Romany Malco,Hayley Marie Norman,Anders Holm,Cedric the Entertainer,Kevin Hart,Adam Sandler,Whoopi Goldberg,Jerry Seinfeld,Tracy Morgan,Sherri Shepherd,Leslie Jones,Ben Vereen,Tom Papa,Brian Regan,DMX,Jay Pharoah,Taraji P. Henson,Gabourey Sidibe","TOP FIVE"
"345","tt1824254",22.2083333333333,4,0,"Documentary",0.065282,2013-05-24,0,127,"English",5.9,34,"Alex Gibney","Alex Gibney","","Nominated for 1 BAFTA Film Award. Another 3 wins & 8 nominations.",76,6.9,"5,991",7.9,3.8,9659,76,70,6,76,92,"Julian Assange,Chelsea Manning,John 'Fuzface' McMahon,Robert Manne,Heather Brooke","WE STEAL SECRETS"
"346","tt0047573",22.25,1,23000000,"Horror,Science Fiction",0.148412,1954-06-16,0,94,"English",6.6,31,"Gordon Douglas","","monster,new mexico,radiation,atomic bomb,mutation,ant,army,giant monster,desert,giant insect,giant ant,animal horror","Nominated for 1 Oscar. Another 1 win & 1 nomination.",NA,7.3,"14,699",7.7,3.6,8562,27,27,0,76,100,"James Arness,Edmund Gwenn,Joan Weldon,James Whitmore,Onslow Stevens,Sean McClory,Chris Drake,Sandy Descher,Mary Alan Hokanson,Don Shelton,Fess Parker,Olin Howland,Richard Deacon,Ann Doran,Leonard Nimoy,William Schallert,Dub Taylor","THEM"
"347","tt0070047",22.25,1,8000000,"Drama,Horror,Thriller",0.835598,1973-12-26,441306145,122,"Deutsch,Français,Latin,العربية,ελληνικά,English",7.2,935,"William Friedkin","","exorcism,holy water,religion and supernatural,vomit,christian,possession,profanity,priest,ouija board,satan,paranormal phenomena,girl,demon,strong language,disturbed child,crisis of faith,sfx","Won 2 Oscars. Another 14 wins & 15 nominations.",82,8,"281,176",8,3.7,418029,67,58,9,87,87,"Linda Blair,Max von Sydow,Ellen Burstyn,Jason Miller,Lee J. Cobb,Kitty Winn,William O'Malley,Jack MacGowran,Barton Heyman,Peter Masterson,Rudolf Schündler,Robert Symonds,Titos Vandis,Donna Mitchell,Robert Gerringer,Mercedes McCambridge,Eileen Dietz","THE EXORCIST"
"348","tt0105643",22.25,1,0,"Horror",0.211635,1990-10-12,0,95,"English",4.5,27,"Claudio Fragasso","Claudio Fragasso,Rossella Drudi","poison,witch,monster,dance performance,small town,seduction,hallucination,cult,delirium,vacation,sandwich,fasting,mirror,seance,recreational vehicle,gay subtext,family values,farming community,goblin,family exchange,vegetarianism,hospitality,cassette tape,odd religious customs,community spirit,healthy food,herbal remedies,popcorn,dating woes,dead grandfather,power of goodness,supernatural phenomena","N/A",NA,2.7,"24,264",2.2,2.6,10150,17,1,16,44,6,"Michael Stephenson,George Hardy,Margo Prey,Connie Young,Robert Ormsby,Deborah Reed,Jason Wright,Darren Ewing,Jason Steadman,David McConnell,Gary Carlson,Mike Hamill,Don Packard,Christina Reynolds,Glenn Gerner","TROLL 2"
"349","tt0095016",22.25,2,28000000,"Action,Thriller",2.220607,1988-07-15,140767956,131,"English,Deutsch,Italiano",7.2,2530,"John McTiernan","","helicopter,journalist,based on novel,terrorist,skyscraper,christmas party,s.w.a.t.,hostage,kidnapper,vault,fistfight,murder,heist,shootout,los angeles,one man army,explosion,violence,fbi agent,walkie talkie,christmas eve,elevator shaft,one night,action hero","Nominated for 4 Oscars. Another 6 wins & 2 nominations.",70,8.2,"585,408",8.4,3.9,571148,64,59,5,94,92,"Bruce Willis,Alan Rickman,Alexander Godunov,Bonnie Bedelia,Reginald VelJohnson,William Atherton,Paul Gleason,Hart Bochner,James Shigeta,Bruno Doyon,Andreas Wisniewski,Clarence Gilyard Jr.,De'voreaux White,Joey Plewa,Lorenzo Caccialanza,Dennis Hayden,Al Leong,Gary Roberts,Hans Buhringer,Wilhelm von Homburg,Robert Davi,Grand L. Bush,Bill Marcus,Rick Ducommun,Matt Landers,Carmine Zozzora,George Christy,Anthony Peck,David Ursin,Mary Ellen Trainor,Selma Archerd,Rebecca Broussard,Kym Malin,Taylor Fry,Betty Carvalho,Kip Waldo,Tracy Reiner,Rick Cicetti,Bob Jennings,David Katz,Robert Lesser,Stella Hall,Terri Lynn Doss,Charlie Picerni,Mark Winn","DIE HARD"
"350","tt2381941",22.25,3,50100000,"Romance,Comedy,Crime,Drama",1.614388,2015-02-25,153962963,105,"English",6.7,1567,"Glenn Ficarra,John Requa","John Requa,Glenn Ficarra","seduction,con man,femme fatale,deception,con artist,rivalry","2 nominations.",56,6.6,"145,071",5.8,3.3,45312,196,109,87,53,56,"Will Smith,Margot Robbie,Rodrigo Santoro,Robert Taylor,Gerald McRaney,Adrian Martinez,BD Wong,Brennan Brown,Dotan Bonen,Griff Furst,Stephanie Honoré,David Stanford,Dominic Fumusa,Steve Kim,Don Yesso,Nina Leon,Clay Chamberlin,Danny Ladmirault,Juan Minujín,Cacilie Hughes,Melania Lenoir,Jano Seitun,Pietro Gian,Justina Bustos,Paula Brasca,Antonella Macchi,Daniella Short,Aaron Jay Rome,Armando Leduc,Jon Eyez,Chip Carriere,Frank J. Monteleone,Alan Sabbagh,Kate Adair,Billy Slaughter,Lindsay Clift,Brett Baker","FOCUS"
"351","tt1172203",22.3333333333333,2,0,"Animation,Drama,Music,Romance",0.009691,2008-02-11,0,82,"English",6.6,10,"Nina Paley","Nina Paley","suspicion,duty,gossip,martyr,indian music,shadow puppet,ramayana,castle on fire,mistrust,monkey warrior,exiled prince,devoted wife,exiled to forest,faithfulness,long distance relationship,test of faithfulness,test by fire,based on folk tale,hindu mythology,woman director","7 wins & 3 nominations.",93,7.7,"3,403",8.3,4,2841,32,32,0,85,100,"Reena Shah,Debargo Sanyal,Annette Hanshaw,Aseem Chhabra,Bhavana Nagulapally,Manish Acharya,Sanjiv Jhaveri,Pooja Kumar,Aladdin Ullah","SITA SINGS THE BLUES"
"352","tt0066740",22.4,1,0,"Horror,Mystery,Thriller",0.235236,1971-05-18,0,94,"English",7,29,"Robert Fuest","","life and death,scotland yard,loss of lover,pest,wife,organ,mad doctor,dr. phibes","1 win.",NA,7.2,"10,032",6.9,3.7,8542,26,21,5,75,81,"Vincent Price,Joseph Cotten,Virginia North,Terry-Thomas,Sean Bury,Susan Travers,David Hutcheson,Edward Burnham,Alex Scott,Peter Gilmore,Maurice Kaufmann,Peter Jeffrey,Derek Godfrey,Norman Jones,John Cater,Alan Zipson,Dallas Adams,James Grout,Alister Williamson,Thomas Heathcote,Ian Marter,Julian Grant,Hugh Griffith,Aubrey Woods,John Laurie,Barbara Keogh,Charles Farrell,John Franklyn,Walter Horsbrugh,Caroline Munro","THE ABOMINABLE DR. PHIBES"
"353","tt1621039",22.421875,8,55000000,"Animation,Comedy,Family",1.091088,2013-10-30,110,91,"English",5.8,165,"Jimmy Hayward","David I. Stern","holiday,thanksgiving,freedom,duringcreditsstinger,3d animation","2 nominations.",38,5.9,"17,907",4.2,3.2,39897,82,14,68,44,17,"Woody Harrelson,Owen Wilson,Amy Poehler,Dan Fogler,Colm Meaney,Lesley Nicol,George Takei,Jimmy Hayward,Kaitlyn Maher,Carlos Alazraqui,Carlos Ponce,Robert Beltran,Danny Carey","FREE BIRDS"
"354","tt0115736",22.5,1,4500000,"Romance,Drama,Thriller,Crime",0.352305,1996-09-13,7011317,108,"English",6.4,82,"Lana Wachowski,Lilly Wachowski","","prison,women's prison,suspense,mafia,lesbian,gangster,ex-con,woman director","8 wins & 10 nominations.",61,7.4,"40,687",7.8,3.5,33066,37,34,3,82,92,"Jennifer Tilly,Gina Gershon,Joe Pantoliano,John P. Ryan,Christopher Meloni,Richard C. Sarafian,Mary Mara,Susie Bright,Margaret Smith,Barry Kivel,Peter Spellos,Ivan Kane,Kevin Michael Richardson,Gene Borkan","BOUND"
"355","tt2258858",22.5568181818182,13,0,"Drama",0.251252,2012-08-31,1347747,98,"العربية",7.4,50,"Haifaa Al-Mansour","","bicycle,independence,saudi-arabia,growing up,woman director","Nominated for 1 BAFTA Film Award. Another 22 wins & 32 nominations.",81,7.6,"13,078",8,4.1,13220,103,102,1,88,99,"Reem Abdullah,Waad Mohammed,Abdullrahman Algohani,Ahd,Sultan Al Assaf,Dana Abdullilah,Rehab Ahmed,Rafa Al Sanea,Sara Aljaber,Noura Faisal,Talal Loay,Sami Hazim,Mohammed Zahir,Nouf Saad,Faoziah Alyaaqop","WADJDA"
"356","tt1762399",22.5833333333333,6,80000000,"Animation,Family,Adventure",0.740501,2013-12-18,126546518,87,"English",5,83,"Neil Nightingale","John Collee","dinosaur,3d","1 nomination.",37,5.2,"8,856",4.4,3,26076,71,17,54,41,24,"Charlie Rowe,Justin Long,Karl Urban,Angourie Rice,John Leguizamo,Skyler Stone,Tiya Sircar,Clay Savage,Michael Leone,Mary Mouser,Katie Silverman,Madison Moellers","WALKING WITH DINOSAURS"
"357","tt2376024",22.625,1,0,"Documentary",0.005305,2012-10-06,0,99,"English",6.3,2,"Maiken Baird,Michelle Major","","woman director","1 nomination.",65,6.2,"588",6.8,3.6,2065,31,24,7,68,77,"Serena Willams,Venus Williams","VENUS & SERENA"
"358","tt0092005",22.75,1,8000000,"Crime,Drama",1.124333,1986-08-07,52287000,89,"English",7.4,613,"Rob Reiner","","railroad track,title appears in song,story within the story,famous line,child protagonist, flipping coin,campfire story,reference to superman,reference to mighty mouse,railroad trestle,normandy beach,1950s","Nominated for 1 Oscar. Another 4 wins & 10 nominations.",NA,8.1,"268,588",8,4,268650,53,48,5,94,91,"Wil Wheaton,River Phoenix,Corey Feldman,Jerry O'Connell,Kiefer Sutherland,John Cusack,Richard Dreyfuss,Casey Siemaszko,Gary Riley,Bradley Gregg,Jason Oliver,Marshall Bell,Frances Lee McCain,Bruce Kirby,William Bronder,Scott Beach","STAND BY ME"
"359","tt2191562",22.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","tt1322269",22.9791666666667,7,25000000,"Comedy,Drama",0.430105,2013-12-09,74188937,121,"English",6.8,280,"John Wells","","suicide,drug addiction,funeral,dysfunctional family,based on play,midwest,southern,bleak comedy,mental disorders","Nominated for 2 Oscars. Another 15 wins & 61 nominations.",58,7.3,"66,961",6.4,3.6,38618,181,116,65,65,64,"Meryl Streep,Julia Roberts,Chris Cooper,Ewan McGregor,Margo Martindale,Sam Shepard,Dermot Mulroney,Julianne Nicholson,Juliette Lewis,Abigail Breslin,Misty Upham,Benedict Cumberbatch,Will Coffey,Newell Alexander","AUGUST OSAGE COUNTY"
"361","tt0760167",23,1,0,"Documentary",0.033317,2006-01-01,0,82,"English",3,2,"Lesli Klainberg,Lisa Ades","","woman director","N/A",NA,7,"495",NA,3.4,804,NA,NA,NA,71,NA,"Randy Barbato,Dan Bucatinsky,Alan Cumming,Donna Deitch,Todd Haynes,Heath Ledger,Ang Lee,Jennie Livingston,Jane Lynch,Heather Matarazzo,Ian McKellen,John Cameron Mitchell,Julianne Moore,B. Ruby Rich,Christine Vachon,Gus Van Sant,John Waters","FABULOUS THE STORY OF QUEER CINEMA"
"362","tt1405357",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","tt2089674",23,1,0,"Documentary",0.001642,2012-10-09,0,92,"English",0,0,"Gayatri Roshan,Emmanuel Vaughan-Lee","","woman director","N/A",63,7,"23",7.3,3.7,145,9,9,0,50,100,"","ELEMENTAL"
"364","tt1707386",23.1547619047619,10,61000000,"Drama,Music,Romance",0.891683,2012-12-18,441809770,157,"English",7,1154,"Tom Hooper","","france,robbery,brothel,mayor,star,musical,arrest,army,rebellion,wedding,falling in love,corpse,parole,convict,girl disguised as boy","Won 3 Oscars. Another 80 wins & 169 nominations.",63,7.6,"242,092",6.9,4,264093,230,159,71,79,69,"Hugh Jackman,Russell Crowe,Anne Hathaway,Amanda Seyfried,Sacha Baron Cohen,Helena Bonham Carter,Eddie Redmayne,Aaron Tveit,Samantha Barks,Daniel Huttlestone,Cavin Cornwall,Josef Altin,David Hawley,Adam Jones,John Barr,Tony Rohr,Richard Dixon,Andy Beckwith,Colm Wilkinson,Stephen Bent,Georgie Glen,Heather Chasen,Paul Thornley,Paul Howell,Stephen Tate,Michael Jibson,Kate Fleetwood,Hannah Waddingham,Clare Foster,Kirsty Hoiles,Jenna Boyd,Alice Fearn,Alison Tennant,Marilyn Cutts,Cathy Breeze,John Albasiny,Bertie Carvel,Tim Downie,Andrew Havill,Dick Ward,Nicola Sloane,Daniel Evans,David Stoller,Ross McCormack,Jaygann Ayeh,Adrian Scarborough,Frances Ruffelle,Lynne Wilmot,Charlotte Spencer,Julia Worsley,Keith Dunphy,Ashley Artus,John Surman,David Cann,James Simmons,Polly Kemp,Ian Pirie,Adam Pearce,Julian Bleach,Marc Pickering,Isabelle Allen,Natalya Wallace,Phil Snowden,Hadrian Delacey,Lottie Steer,Sam Parks,Mark Donovan,Lewis Kirk,Leighton Rafferty,Peter Mair,Jack Chissick,Dianne Pilkington,Robyn North,Norma Atallah,Patrick Godfrey,Mark Roper,Paul Leonard,Miles Roughley,Cameron Strefford,Alfie Davis,Joseph West,Joel Phillimore,Jacqueline Dankworth,Amelia Jefford,Chris Barnes,Richard Cordery,Killian Donnelly,Fra Fee,Gabriel Vick,George Blagden,Hugh Skinner,Stuart Neal,Alistair Brammer,Iwan Lewis,Katy Secombe,Hadley Fraser,Linzi Hateley,Gemma Wardle,Gina Beck,Katie Hall,Lisa Hull,Andrea Deck,Jessica Duncan,Kerry Ingram,John Warnaby,Mike Sarne,Freya Parks,Richard Bremmer,Alexander Brooks,Eleanor Bruce,Emma Dukes,Stephen Matthews,Peter Saracen,Sebastian Sykes,Phil Zimmerman,Bessie Carter,Helen Cotterill,Tricia Deighton,Mandy Holliday,Charlotte Hope,Jackie Marks,Sara Pelosi,Mary Roscoe,Amelia Scaramucci,Caroline Sheen,Rachael Archer,Lorna Brown,Antonia Clarke,Mary Cormack,Sonya Cullingford,Holly Dale Spencer,Amy Griffiths,Fania Grigoriou,Amanda Henderson,Alexia Khadime,Luisa Lazzaro,Gemma O'Duffy,Rosa O'Reilly,Amy Ellen Richardson,Olivia Rose-Aaron,Robyn Miranda Simpson,Rachel Stanley,Nancy Sullivan,Rebecca Sutherland,Tabitha Webb,Gerard Bentall,Tony Bignell,Michael Cahill,Richard Colson,Kerry Ellis,Simon Fisher-Becker,Sarah Flind,Kelly-Anne Gower,James Greene,Nick Holder,Chris Howell,Alison Jiear,Terence Keely,Martin Marquez,Sally Mates,Jeff Nicholson,Adam Searles,Simon Shorten,Juliet Alderdice,Sean Buckley,Valerie Cutko,Spike Grimsey,Matt Harrop,Georgina Jackson,Perry Millward,Phil Philmar,Joyce Springer,Julie Stark,Dominic Applewhite,Matthew Corner,Andy Coxon,Jonathan Dudley,Rhidian Marc,Chris Milford,Jamie Muscato,Joseph Peters,David Roberts,Stevee Davies,Jonny Purchase,Matt Seadon Young,Jos Slovick,Samuel J. Weir,Sophie Huchinson,Ella Hunt,Claire Machin,Brenda Moore,Mischa Purnell,Annette Yeo,Josephine Darvill-Mills,Jennifer Essex,Vicky Evans,Edward Lewis French,Nigel Garton,Lynn Jezzard,Nicholas Keegan,Steve Kirkham,Vanessa Lee Hicks,Ian Parsons,Gemma Payne,Clinten Pearce,Claire Piquemal,Aaron Sillis,Ian Waller","LES MISERABLES"
