imdb_id,name,imdb_id,tmdb_id,budget,genres,tmdb_popularity,release_date,revenue,runtime,languages,tmdb_rating,tmdb_votes,directors,writers,keywords,awards,metascore,imdb_rating,imdb_votes,tomato_critic_rating,tomato_user_rating,tomato_user_votes,tomato_critic_votes,tomato_fresh_reviews,tomato_rotten_reviews,tomato_user_meter,tomato_critic_meter,actors
tt1659337,PERKS OF BEING A WALLFLOWER,tt1659337,84892,13000000,"Drama,Romance",1.377625,2012-09-20,33400000,102,English,7.6,1453,Stephen Chbosky,,"shyness,secret,kiss,freshman,coming of age,teenage boy,voice over narration,high school senior,first love,aunt nephew relationship,santa hat,gay character,gay teenager,aunt nephew incest,based on young adult book",18 wins & 48 nominations.,67,8,"347,058",7.4,4.2,136565,152,130,22,89.0,86.0,"Logan Lerman,Emma Watson,Ezra Miller,Paul Rudd,Nina Dobrev,Mae Whitman,Erin Wilhelmi,Johnny Simmons,Joan Cusack,Melanie Lynskey,Kate Walsh,Julia Garner,Nicholas Braun,Tom Savini,Dylan McDermott"
tt1661199,CINDERELLA,tt1661199,150689,95000000,"Romance,Fantasy,Family,Drama",5.033136,2015-03-12,542351353,112,Français,6.8,1257,Kenneth Branagh,,"cinderella,magic,fairy tale,princess,shoe,retelling,walt disney",Nominated for 1 Oscar. Another 7 wins & 26 nominations.,67,7,"101,582",7.1,3.9,75955,211,176,35,78.0,83.0,"Lily James,Cate Blanchett,Richard Madden,Helena Bonham Carter,Holliday Grainger,Sophie McShera,Hayley Atwell,Stellan Skarsgård,Nonso Anozie,Derek Jacobi,Ben Chaplin,Laurie Calvert,Leila Wong,Rob Brydon,Eloise Webb,Gareth Mason,Nari Blair-Mangat,Richard McCabe,Adetomiwa Edun,Jana Perez,Alex MacQueen,Tom Edden,Paul Hunter,Joshua McGuire,Matthew Steer,Mimi Ndiweni,Laura Elsworthy,Ella Smith,Ann Davies,Gerard Horan,Katie West,Daniel Tuite,Anjana Vasan,Stuart Neal,Joseph Kloska,Andy Apollo,Jonny Owen-Last,Michael Jenn,Josh O'Connor,Andrew Fitch,Sean Francis George,Greg Lockett,Bhanu Alley,Elina Alminas,Scherrikar Bell,Francesca Bennett,Sophie-Anna Brough,Arielle Campbell,Janet Dawe,Robert J. Fraser,Melissa Galloway,Monique Geraghty,Riley Halden,John W.G. Harley,Ant Henson,Rajesh Kalhan,Sayed Kassem,Joe Kennard,Victoria Ann Kenway,Alex Marek,Barrie Martin,Henry McCook,João Costa Menezes,Bronwyn Pearson,Gino Picciano,Jd Roth-round,Julian Seager,Sarah Sharman,Drew Sheridan-Wheeler,Peter Stacey,Zizi Strallen,Tom Swacha,Georgie-May Tearle,Dolapo Umar,Charlotte Worwood,Elliott Wright,Craig Mather,Alex Gillison"
tt1663662,PACIFIC RIM,tt1663662,68726,180000000,"Action,Science Fiction,Adventure",1.968037,2013-07-11,407602906,131,English,6.7,3279,Guillermo del Toro,,"dystopia,giant robot,giant monster,apocalypse,imax,duringcreditsstinger",Nominated for 1 BAFTA Film Award. Another 4 wins & 42 nominations.,64,7,"377,672",6.7,3.9,191692,262,187,75,77.0,71.0,"Idris Elba,Charlie Hunnam,Charlie Day,Ron Perlman,Burn Gorman,Rinko Kikuchi,Max Martini,Robert Maillet,Robert Kazinsky,Larry Joe Campbell,Brad William Henke,Clifton Collins, Jr.,Diego Klattenhoff,Santiago Segura,Jane Watson,Jung-Yul Kim,Heather Doerksen,Joshua Peace"
tt1666287,FROM A TO B,tt1666287,317214,0,"Adventure,Comedy,Drama",0.016296,2015-01-08,0,108,العربية,8.7,3,Ali F. Mostafa,,,1 nomination.,N/A,6.5,883,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,"Fahad Albutairi,Shadi Alfons,Fadi Rifaai,Yosra El Lozy,Maha Abou Ouf,Khaled Abol Naga,Madeline Zima,Christina Wolfe"
tt1673697,THE SAPPHIRES,tt1673697,110146,0,"Comedy,Drama",0.135389,2012-08-08,0,103,English,6.4,42,Wayne Blair,"Keith Thompson,Tony Briggs","vietnam war,musical,biography,based on true story,girl group,indigenous australians,australian aborigine,mother child separation,stolen generation",25 wins & 25 nominations.,67,7.1,"10,437",6.9,3.8,13167,131,119,12,76.0,91.0,"Chris O'Dowd,Deborah Mailman,Jessica Mauboy,Shari Sebbens,Miranda Tapsell"
tt1674785,DRUNK STONED,tt1674785,319070,0,"History,Comedy,Documentary",0.199782,2015-01-25,0,93,English,6.2,7,Douglas Tirola,Mark Monroe,,5 nominations.,74,7.1,772,7.4,3.6,729,62,54,8,69.0,87.0,"John Belushi,John Candy,Chevy Chase,Bill Murray,Gilda Radner,John Goodman,Beverly D'Angelo,Kevin Bacon,Richard Belzer,Christopher Guest,Fred Gwynne,John Hughes,John Landis,Tim Matheson,Meat Loaf,Billy Bob Thornton,Richard Nixon,John Lennon,Yoko Ono,Stevie Wonder,George Plimpton,Judd Apatow,Harold Ramis,Ivan Reitman,Danny Abelson"
tt1675163,GOOD NIGHT,tt1675163,172548,0,"Comedy,Drama",0.002636,2013-03-08,0,83,,6.5,1,Sean Gallagher,Sean Gallagher,,1 nomination.,N/A,6,118,N/A,3.2,13,N/A,N/A,N/A,38.0,N/A,"Adriene Mishler,Jonny Mars,Alex Karpovsky,Chris Doubek,Todd Berger,Samantha Thomson,Parisa Fakhri,Laura Clifton,Jason Newman,Jeff Benson"
tt1690953,DESPICABLE ME 2,tt1690953,93456,76000000,"Animation,Comedy,Family",1.173872,2013-06-25,970761885,98,English,7.0,3203,"Pierre Coffin,Chris Renaud",,"secret agent,bakery,falling in love,father daughter relationship,duringcreditsstinger,first date,minions,3d",Nominated for 2 Oscars. Another 12 wins & 63 nominations.,62,7.5,"282,972",6.6,4.2,368554,172,126,46,85.0,73.0,"Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove,Russell Brand,Ken Jeong,Steve Coogan,Elsie Kate Fisher,Dana Gaier,Moisés Arias,Nasim Pedrad,Kristen Schaal,Pierre Coffin,Chris Renaud,Nickolai Stoilov,Vanessa Bayer,Ava Acres,Lori Alan,Jack Angel,Eva Bella,Georgia Cook,John Cygan,Debi Derryberry,Jess Harnell,Danny Mann,Mona Marshall,Mickie McGowan,Mason McNulty,Alec Medlock,Laraine Newman,Jan Rabson,Andre Robinson,Katie Silverman,Casey Simpson,Claira Nicole Titman,Jim Ward,April Winchell,Bailey Gambertoglio,Sherry Lynn"
tt1700845,THE INVISIBLE WOMAN,tt1700845,111473,0,"Drama,Romance",0.347926,2013-12-25,1234254,111,English,5.6,35,Ralph Fiennes,,"biography,charles dickens",Nominated for 1 Oscar. Another 1 win & 7 nominations.,75,6.1,"6,779",6.8,3.1,6701,142,108,34,44.0,76.0,"Ralph Fiennes,Felicity Jones,Joanna Scanlan,Kristin Scott Thomas,Tom Hollander,Michelle Fairley,John Kavanagh,Amanda Hale,Perdita Weeks,Tom Burke,Richard McCabe,David Collings,James Michael Rankin,Charlotte Hope,Michael Marcus,Laurence Spellman,Jonathan Harden,Christos Lawton,Claire Daly"
tt1701976,URBANIZED,tt1701976,77269,0,Documentary,0.050319,2011-09-09,0,85,"English,Deutsch,Português,Español",7.4,18,Gary Hustwit,,"designer,urban sprawl,urban,city,trilogy",1 nomination.,N/A,7.4,"1,582",7.2,4.0,1001,13,13,0,84.0,100.0,
tt1706620,Snowpiercer,tt1706620,110415,39200000,"Action,Science Fiction,Drama",1.654648,2013-08-01,86758912,126,"English,Français,日本語,한국어/조선말",6.7,1589,Bong Joon-ho ,,"father-son relationship,child labour,brothel,winter,allegory,bridge,post-apocalypse,dystopia,hijacking of train,based on comic,dam,rifle,gore,tragedy,disaster,train crash,pregnant,blood,f word,train,based on comic book,violence,splatter,dead woman,prosthetic arm,based on graphic novel,guilt,dead man,shoe,whispering,revolt,running out of ammo,screaming in pain,duplicity,torturing,starvation,tunnel,social class,rebelliousness,pessimist,population control,perpetual winter,city ruin,opening a door,matches,frozen arm",19 wins & 94 nominations.,84,7,"178,659",8.1,3.7,55643,211,200,11,72.0,95.0,"Chris Evans,Kang-ho Song,Ed Harris,John Hurt,Tilda Swinton,Jamie Bell,Octavia Spencer,Ewen Bremner,Ko Ah-Sung,Alison Pill,Luke Pasqualino,Vlad Ivanov,Adnan Haskovic,Emma Levie,Steve Park,Clark Middleton,Marcanthonee Reis,Paul Lazar,Tómas Lemarquis,Kenny Doughty,Robert Russell,Magdaléna Weigertová,Jim High,Peter Hallin,Haruna Honcoopova,Ana Braun,Griffin Seymour,Tyler Williams,Luna Sophia Bar-Cohen,Sean Renwick,Karel Veselý,Park Sungtaek,Brian Foley,Kendrick Ong,Seisuke Tsukahara,Tomáš Diankiška,Miroslav Navrátil,Huh Chan,Lucie Burianová,Dana Green,Jonny Loquasto,Parry Shen,Joseph Bertot,Eunkyung Song,Dana Green"
tt1707386,LES MISERABLES,tt1707386,82695,61000000,"Drama,Music,Romance",0.891683,2012-12-18,441809770,157,English,7.0,1154,Tom Hooper,,"france,robbery,brothel,mayor,star,musical,arrest,army,rebellion,wedding,falling in love,corpse,parole,convict,girl disguised as boy",Won 3 Oscars. Another 80 wins & 169 nominations.,63,7.6,"242,092",6.9,4.0,264093,230,159,71,79.0,69.0,"Hugh Jackman,Russell Crowe,Anne Hathaway,Amanda Seyfried,Sacha Baron Cohen,Helena Bonham Carter,Eddie Redmayne,Aaron Tveit,Samantha Barks,Daniel Huttlestone,Cavin Cornwall,Josef Altin,David Hawley,Adam Jones,John Barr,Tony Rohr,Richard Dixon,Andy Beckwith,Colm Wilkinson,Stephen Bent,Georgie Glen,Heather Chasen,Paul Thornley,Paul Howell,Stephen Tate,Michael Jibson,Kate Fleetwood,Hannah Waddingham,Clare Foster,Kirsty Hoiles,Jenna Boyd,Alice Fearn,Alison Tennant,Marilyn Cutts,Cathy Breeze,John Albasiny,Bertie Carvel,Tim Downie,Andrew Havill,Dick Ward,Nicola Sloane,Daniel Evans,David Stoller,Ross McCormack,Jaygann Ayeh,Adrian Scarborough,Frances Ruffelle,Lynne Wilmot,Charlotte Spencer,Julia Worsley,Keith Dunphy,Ashley Artus,John Surman,David Cann,James Simmons,Polly Kemp,Ian Pirie,Adam Pearce,Julian Bleach,Marc Pickering,Isabelle Allen,Natalya Wallace,Phil Snowden,Hadrian Delacey,Lottie Steer,Sam Parks,Mark Donovan,Lewis Kirk,Leighton Rafferty,Peter Mair,Jack Chissick,Dianne Pilkington,Robyn North,Norma Atallah,Patrick Godfrey,Mark Roper,Paul Leonard,Miles Roughley,Cameron Strefford,Alfie Davis,Joseph West,Joel Phillimore,Jacqueline Dankworth,Amelia Jefford,Chris Barnes,Richard Cordery,Killian Donnelly,Fra Fee,Gabriel Vick,George Blagden,Hugh Skinner,Stuart Neal,Alistair Brammer,Iwan Lewis,Katy Secombe,Hadley Fraser,Linzi Hateley,Gemma Wardle,Gina Beck,Katie Hall,Lisa Hull,Andrea Deck,Jessica Duncan,Kerry Ingram,John Warnaby,Mike Sarne,Freya Parks,Richard Bremmer,Alexander Brooks,Eleanor Bruce,Emma Dukes,Stephen Matthews,Peter Saracen,Sebastian Sykes,Phil Zimmerman,Bessie Carter,Helen Cotterill,Tricia Deighton,Mandy Holliday,Charlotte Hope,Jackie Marks,Sara Pelosi,Mary Roscoe,Amelia Scaramucci,Caroline Sheen,Rachael Archer,Lorna Brown,Antonia Clarke,Mary Cormack,Sonya Cullingford,Holly Dale Spencer,Amy Griffiths,Fania Grigoriou,Amanda Henderson,Alexia Khadime,Luisa Lazzaro,Gemma O'Duffy,Rosa O'Reilly,Amy Ellen Richardson,Olivia Rose-Aaron,Robyn Miranda Simpson,Rachel Stanley,Nancy Sullivan,Rebecca Sutherland,Tabitha Webb,Gerard Bentall,Tony Bignell,Michael Cahill,Richard Colson,Kerry Ellis,Simon Fisher-Becker,Sarah Flind,Kelly-Anne Gower,James Greene,Nick Holder,Chris Howell,Alison Jiear,Terence Keely,Martin Marquez,Sally Mates,Jeff Nicholson,Adam Searles,Simon Shorten,Juliet Alderdice,Sean Buckley,Valerie Cutko,Spike Grimsey,Matt Harrop,Georgina Jackson,Perry Millward,Phil Philmar,Joyce Springer,Julie Stark,Dominic Applewhite,Matthew Corner,Andy Coxon,Jonathan Dudley,Rhidian Marc,Chris Milford,Jamie Muscato,Joseph Peters,David Roberts,Stevee Davies,Jonny Purchase,Matt Seadon Young,Jos Slovick,Samuel J. Weir,Sophie Huchinson,Ella Hunt,Claire Machin,Brenda Moore,Mischa Purnell,Annette Yeo,Josephine Darvill-Mills,Jennifer Essex,Vicky Evans,Edward Lewis French,Nigel Garton,Lynn Jezzard,Nicholas Keegan,Steve Kirkham,Vanessa Lee Hicks,Ian Parsons,Gemma Payne,Clinten Pearce,Claire Piquemal,Aaron Sillis,Ian Waller"
tt1714206,SPECTACULAR NOW,tt1714206,157386,2500000,"Comedy,Drama,Romance",1.11526,2013-08-02,6854611,95,English,6.9,537,James Ponsoldt,,"alcoholism,coming of age,teen,high school senior,based on young adult book",10 wins & 30 nominations.,82,7.1,"103,626",7.8,3.8,37078,151,140,11,76.0,93.0,"Miles Teller,Shailene Woodley,Brie Larson,Masam Holden,Dayo Okeniyi,Kyle Chandler,Jennifer Jason Leigh,Nicci Faires,Ava London,Whitney Goin,Andre Royo,Bob Odenkirk,Mary Elizabeth Winstead,Levi Miller,E. Roger Mitchell,Kaitlyn Dever,Gary Weeks,Logan Mack,Valerie Payton,Christopher Nathan Miller,Troy Willis,Mike Hickman,Whitney Christopher King,Wayne Dean,Doug Haley,Keith Silverstein,Alex D'Lerma,Dina Sherman,Karen Strassman"
tt1714915,ONLY LOVERS LEFT ALIVE,tt1714915,152603,7000000,"Drama,Horror,Romance",0.520086,2013-12-12,0,123,"Türkçe,العربية,English,Français",7.1,300,Jim Jarmusch,Jim Jarmusch,"vampire,night,musician,love,blood,contamination",9 wins & 38 nominations.,79,7.3,"60,047",7.4,3.7,20418,167,143,24,74.0,86.0,"Tom Hiddleston,Tilda Swinton,Mia Wasikowska,John Hurt,Anton Yelchin,Slimane Dazi,Jeffrey Wright,Cody Stauber,Ali Amine"
tt1723121,WE'RE THE MILLERS,tt1723121,138832,37000000,"Comedy,Crime",2.30108,2013-08-07,269994119,110,English,6.9,1696,Rawson Marshall Thurber,,"mexico,police,gang,drug smuggling,drug,family",3 wins & 14 nominations.,44,7,"313,575",5.5,3.8,159797,149,70,79,72.0,47.0,"Jason Sudeikis,Jennifer Aniston,Will Poulter,Emma Roberts,Ed Helms,Nick Offerman,Thomas Lennon,Kathryn Hahn,Molly C. Quinn,Tomer Sisley,Matthew Willig,Luis Guzmán,Mark L. Young,Ken Marino,Laura-Leigh,Vickie Eng,Matt Cornwell"
tt1727388,THE WAY WAY BACK,tt1727388,147773,4600000,"Comedy,Drama",0.159739,2013-06-06,23198652,103,English,7.1,427,"Jim Rash,Nat Faxon","Nat Faxon,Jim Rash","shyness,beach,bicycle,conversation,friendship,step father,vacation,job,neighbor,summer,water park,teenagers,awkwardness",5 wins & 30 nominations.,68,7.4,"114,509",7.3,4.0,54829,171,145,26,84.0,85.0,"Liam James,Steve Carell,Toni Collette,AnnaSophia Robb,Sam Rockwell,Allison Janney,Maya Rudolph,Amanda Peet,Rob Corddry,Nat Faxon,Jim Rash,Zoe Levin,River Alexander"
tt1731141,ENDER'S GAME,tt1731141,80274,110000000,"Science Fiction,Action,Adventure",2.251402,2013-10-23,125537191,114,English,6.6,1432,Gavin Hood,,"based on novel,intolerance,chosen one,child prodigy,futuristic,space,alien invasion,military school,sci-fi action,morality tale,based on young adult book",1 win & 6 nominations.,51,6.7,"183,100",6.0,3.6,117698,200,120,80,65.0,60.0,"Asa Butterfield,Harrison Ford,Hailee Steinfeld,Abigail Breslin,Ben Kingsley,Viola Davis,Aramis Knight,Suraj Partha,Moisés Arias,Khylin Rhambo,Jimmy 'Jax' Pinchak,Conor Carroll,Nonso Anozie,Stevie Ray Dallimore,Andrea Powell,Brandon Soo Hoo,Han Soto,Tony Mirrcandani"
tt1731697,LORDS OF SALEM,tt1731697,104755,1500000,"Horror,Thriller",0.475064,2012-09-10,1165882,101,English,4.5,95,Rob Zombie,Rob Zombie,"witch,coven,salem massachusetts,satanic",1 win & 3 nominations.,57,5.1,"20,103",5.3,2.5,13654,58,26,32,30.0,45.0,"Sheri Moon Zombie,Bruce Davison,Jeff Daniel Phillips,Judy Geeson,Meg Foster,Patricia Quinn,Ken Foree,Dee Wallace,María Conchita Alonso,Sid Haig,Michael Berryman,Barbara Crampton,Andrew Prine,Michael Shamus Wiles,Torsten Voges,Suzanne Voss,Ernest Lee Thomas,Lisa Marie,Richard Fancy,Maria Olsen"
tt1736049,A PLACE AT THE TABLE,tt1736049,84198,0,Documentary,0.001869,2012-03-22,0,84,English,6.2,5,"Kristi Jacobson,Lori Silverbush",,woman director,1 win & 2 nominations.,68,6.9,910,7.4,3.8,5232,62,56,6,72.0,90.0,"Jeff Bridges,Tom Colicchio,Mariana Chilton,Ken Cook,Barbie Izquierdo,James McGovern,Marion Nestle,Raj Patel,Janet Poppendieck"
tt1746153,CRIME AFTER CRIME,tt1746153,77881,0,"Documentary,Crime",0.001218,2011-07-01,58840,95,English,0.0,0,Yoav Potash,,,12 wins & 2 nominations.,72,7.5,397,7.3,4.1,924,31,28,3,81.0,90.0,"Joshua Safran,Dee Kelly Barrett,Bobby Buechler,T'Onna Champagne,Tiffany Champagne,Deborah Peagler,Yoav Potash"
tt1753666,DAVID,tt1753666,273939,0,,0.001,2011-01-01,0,0,,0.0,0,,,,3 wins & 1 nomination.,N/A,7.5,51,N/A,4.2,72,N/A,N/A,N/A,83.0,N/A,
tt1754104,ON THE FLOOR,tt1754104,130712,0,"Music,Drama,War",0.009152,2011-06-18,0,105,"Français,English",0.0,0,Sheldon Larry,Glenn Gaylord,"gay kiss,gay night club,gay romance,gay character",1 win.,N/A,6.3,341,5.7,3.6,153,8,6,2,67.0,75.0,"Cameron Koa,Ephraim Sykes,Andrew Myer,Phillip Evelyn,Cameron Koa"
tt1758770,STUD LIFE,tt1758770,177354,0,"Romance,Drama",0.004676,2012-03-22,0,91,English,0.0,0,Campbell Ex,Campbell Ex,,N/A,N/A,5.7,66,N/A,N/A,16,N/A,N/A,N/A,N/A,N/A,"T'Nia Miller,Kyle Treslove,Robyn Kerr,Simon Savory,Doña Croll"
tt1758830,THIS IS 40,tt1758830,89492,35000000,Comedy,0.78284,2012-12-20,88058786,134,English,5.5,646,Judd Apatow,,"family relationships,claim in title,singing in a car,duringcreditsstinger,real life mother and daughter playing mother and daughter",2 wins & 10 nominations.,59,6.2,"103,092",5.9,3.3,95549,211,108,103,50.0,51.0,"Paul Rudd,Leslie Mann,Jason Segel,Maude Apatow,Megan Fox,Lena Dunham,Melissa McCarthy,Charlyne Yi,John Lithgow,Robert Smigel,Albert Brooks,Chris O'Dowd,Annie Mumolo,Billie Joe Armstrong,Iris Apatow,Michael Ian Black,Wyatt Russell,Tom Yi,Tim Bagley,Ava Sambora,Graham Parker,Megan Grano,Derek Basco,Lynne Alana Delaney"
tt1762399,WALKING WITH DINOSAURS,tt1762399,77951,80000000,"Animation,Family,Adventure",0.740501,2013-12-18,126546518,87,English,5.0,83,Neil Nightingale,John Collee,"dinosaur,3d",1 nomination.,37,5.2,"8,856",4.4,3.0,26076,71,17,54,41.0,24.0,"Charlie Rowe,Justin Long,Karl Urban,Angourie Rice,John Leguizamo,Skyler Stone,Tiya Sircar,Clay Savage,Michael Leone,Mary Mouser,Katie Silverman,Madison Moellers"
tt1764234,KILLING THEM SOFTLY,tt1764234,64689,15000000,"Crime,Thriller",0.693104,2012-09-20,37930465,97,English,5.7,435,Andrew Dominik,,"poker,gambling,robbery,based on novel,hitman,economy,murder,mob,blood,hit,gangster,criminal",3 wins & 8 nominations.,64,6.2,"110,951",6.8,3.0,121006,215,159,56,44.0,74.0,"Brad Pitt,Scoot McNairy,James Gandolfini,Ray Liotta,Ben Mendelsohn,Richard Jenkins,Vincent Curatola,Sam Shepard,Slaine,Max Casella,Trevor Long,Linara Washington"
tt1772341,WRECK-IT RALPH,tt1772341,82690,165000000,"Family,Animation,Comedy,Adventure",1.360031,2012-11-01,471222889,108,English,7.0,3283,Rich Moore,,"support group,product placement,bullying,racing,arcade,character name in title,medal,self esteem,curiosity,precocious child,aftercreditsstinger,duringcreditsstinger,first person shooter,glitch,carefree,video gamer,q*bert,interrupted wedding,social reject",Nominated for 1 Oscar. Another 33 wins & 40 nominations.,72,7.8,"267,679",7.5,4.1,236739,170,147,23,86.0,87.0,"John C. Reilly,Sarah Silverman,Jane Lynch,Jack McBrayer,Jamie Elman,Adam Carolla,Alan Tudyk,Mindy Kaling,Joe Lo Truglio,Ed O'Neill,Dennis Haysbert,Edie McClurg,Jess Harnell,Rachael Harris,Skylar Astin,Roger Craig Smith,Kyle Hebert,Reuben Langdon,Gerald C. Rivers,Maurice LaMarche,John DiMaggio,Rich Moore,Raymond S. Persi,Horatio Sanz,Stefanie Scott,Katie Lowes,Josie Trinidad,Cymbre Walk,Tucker Gilmore,Brandon Scott,Tim Mertens,Kevin Deters,Martin Jarvis,Brian Kesinger,Phil Johnston,Jamie Sparer Roberts,Ava Acres,Isabella Acres,Bob Bergen,David Boat,Mike Carlsen,Reed Buck,David Cowgill,Jim Cummings,Elizabeth Daily,Debi Derryberry,Terri Douglas,Sandy Fox,Eddie Frierson,Earl Ghaffari,Emily Hahn,Jennifer Hale,Daniel Kaz,Dave Kohut,Lauren MacMullan,Mona Marshall,Scott Menville,Laraine Newman,Paul Pape,Lynwood Robinson,Trenton Rogers,Jadon Sand,Kath Soucie,April Stewart,Fred Tatasciore,Jennifer Christine Vera"
tt1776086,BETTIE PAGE REVEALS ALL,tt1776086,220494,0,Documentary,0.272885,2013-11-22,0,101,English,6.8,9,Mark Mori,Doug Miller,"biography,pin-up",1 win.,64,7.1,"1,031",6.6,3.5,1608,36,26,10,61.0,72.0,"Bettie Page,Dita Von Teese,Hugh M. Hefner,Rebecca Romijn,Tricia Helfer,Tempest Storm,Bunny Yeager,Mamie Van Doren,Paula Klaw,Naomi Campbell,Irving Klaw,Perez Hilton,Laetitia Casta,Lady Gaga,Shalom Harlow,Christina Aguilera"
tt1781784,BURN,tt1781784,139948,225000,"Foreign,Documentary",0.00297,2012-11-01,111300,86,English,6.6,4,"Tom Putnam,Brenna Sanchez",,"michigan,crisis,fire fighting,detroit,woman director",1 win & 1 nomination.,82,7.5,570,8.0,4.5,954,16,16,0,92.0,100.0,"Donald Austin,Brendan ""Doogie"" Milewski,Dave Parnell"
tt1783732,JOHN DIES AT THE END,tt1783732,75761,0,"Horror,Comedy",0.14061,2012-01-23,0,99,English,5.9,107,Don Coscarelli,Don Coscarelli,out of body experience,2 wins & 6 nominations.,53,6.4,"29,632",5.6,3.3,11852,81,49,32,54.0,61.0,"Chase Williamson,Rob Mayes,Paul Giamatti,Clancy Brown,Glynn Turman,Doug Jones,Daniel Roebuck,Fabianne Therese,Jimmy Wong,Tai Bennett,Allison Weissman,Jonny Weston,Angus Scrimm,David Hill"
tt1785612,THE PUNK SINGER,tt1785612,178290,0,Documentary,0.030554,2013-11-29,0,80,English,7.4,16,Sini Anderson,,woman director,1 win & 5 nominations.,75,7.4,"2,065",7.5,3.9,3371,54,48,6,82.0,89.0,"Kathleen Hanna,Adam Horovitz,Joan Jett,Jennifer Baumgardner,Johanna Fateman,Carrie Brownstein,JD Samson,Corin Tucker,Kim Gordon"
tt1787067,FIRE IN THE BLOOD,tt1787067,156284,0,,0.139947,2013-09-06,0,84,",हिन्दी,English",7.0,1,Dylan Mohan Gray,Dylan Mohan Gray,,7 wins & 1 nomination.,68,7.9,389,6.8,4.1,570,25,22,3,87.0,88.0,"Zackie Achmat,Peter Mugyenyl,Bill Clinton,William Hurt"
tt1790885,ZERO DARK THIRTY,tt1790885,97630,40000000,"Thriller,Drama,History",1.305152,2012-12-19,132820716,157,"English,العربية",6.5,1144,Kathryn Bigelow,Mark Boal,"assassination,cia,hotel,terrorist,prisoner,car dealer,mossad,van,iraq,pakistan,osama bin laden,man hunt,navy seal,f word,shot in the head,gunfight,raid,text message,monkey,dog,special forces,military,area 51,female lead,terrorist group,torturing,al qaeda,prison camp,water torture,male tied up,suicide bombing,woman director,ex special forces,post 9/11,helicopter crash,islamabad,no title at beginning,2010s",Won 1 Oscar. Another 84 wins & 167 nominations.,95,7.4,"214,536",8.6,4.0,195670,264,244,20,80.0,92.0,"Jessica Chastain,Jason Clarke,Mark Strong,Joel Edgerton,Chris Pratt,Kyle Chandler,Edgar Ramírez,Mark Duplass,Scott Adkins,Jennifer Ehle,Ricky Sekhon,Reda Kateb,Harold Perrineau,Jeremy Strong,J.J. Kandel,James Gandolfini,Stephen Dillane,John Schwab,Martin Delaney,John Barrowman,Jeff Mash,Taylor Kinney,Callan Mulvey,Siaosi Fonua,Phil Somerville,Nash Edgerton,Mike Colter,Jessica Collins,Frank Grillo,Fares Fares,Alexander Karim"
tt1791528,INHERENT VICE,tt1791528,171274,20000000,"Comedy,Romance,Crime,Drama,Mystery",1.517833,2014-12-25,11110975,148,English,6.4,465,Paul Thomas Anderson,Paul Thomas Anderson,"based on novel,1970s,private investigator,smoking marijuana,los angeles,1960s",Nominated for 2 Oscars. Another 14 wins & 90 nominations.,81,6.7,"60,322",7.2,3.2,31513,219,162,57,52.0,74.0,"Joaquin Phoenix,Josh Brolin,Owen Wilson,Katherine Waterston,Reese Witherspoon,Benicio del Toro,Jena Malone,Maya Rudolph,Martin Short,Martin Donovan,Sasha Pieterse,Eric Roberts,Michael Kenneth Williams,Joanna Newsom,Jeannie Berlin,Serena Scott Thomas,Hong Chau,Christopher Allen Nelson,Sam Jaeger,Timothy Simons,Jillian Bell,Christian Williams,Jordan Christian Hearn,Taylor Bonin,Martin Dew,Shannon Collis,Catherine Haena Kim,Vivienne Khaledi,Yvette Yates,Andrew Simpson,Joe Dioletto,Jack Kelly,The Growlers,Belladonna,Elaine Tan,Wilson Bethel,Anders Holm,Emmet Unverzagt,Jefferson Mays,Erica Sullivan,Eva Fisher,Jackie Michele Johnson,Katie Schwartz,Charley Morgan,Keith Jardine,Delaina Mitchell,Michael Cotterman,Peter McRobbie,Shannon C. Sullivan,Samantha Lemole,Madison Leisle"
